Time,T1,T2,Q1,Q2
738.0,54.43,34.44,50.0,0.0
739.0,54.43,34.12,50.0,0.0
740.0,54.43,34.12,50.0,0.0
741.0,54.43,34.12,50.0,0.0
742.0,54.43,34.12,50.0,0.0
743.0,54.43,34.12,50.0,0.0
744.0,54.43,34.12,50.0,0.0
745.0,54.43,34.12,50.0,0.0
746.0,54.43,34.12,50.0,0.0
747.01,54.43,34.12,50.0,0.0
748.0,54.43,34.12,50.0,0.0
749.0,54.43,34.12,50.0,0.0
750.0,54.43,34.12,50.0,0.0
751.0,54.43,34.44,50.0,0.0
752.0,54.43,34.44,50.0,0.0
753.0,54.43,34.12,50.0,0.0
754.0,54.43,34.12,50.0,0.0
755.0,54.43,34.12,50.0,0.0
756.0,54.43,34.12,50.0,0.0
757.0,54.43,34.44,50.0,0.0
758.0,54.43,34.44,50.0,0.0
759.0,54.43,34.12,50.0,0.0
760.0,54.75,34.44,50.0,0.0
761.0,54.75,34.44,50.0,0.0
762.0,54.75,34.44,50.0,0.0
763.0,54.75,34.44,50.0,0.0
764.0,54.75,34.44,50.0,0.0
765.0,54.75,34.44,50.0,0.0
766.0,54.75,34.44,50.0,0.0
767.0,54.75,34.44,50.0,0.0
768.0,54.75,34.44,50.0,0.0
769.0,54.75,34.44,50.0,0.0
770.0,54.75,34.44,50.0,0.0
771.01,54.75,34.44,50.0,0.0
772.0,54.75,34.44,50.0,0.0
773.01,54.75,34.44,50.0,0.0
774.0,54.75,34.44,50.0,0.0
775.01,54.75,34.44,50.0,0.0
776.01,54.75,34.44,50.0,0.0
777.0,54.75,34.44,50.0,0.0
778.0,54.75,34.44,50.0,0.0
779.0,54.75,34.44,50.0,0.0
780.0,54.75,34.44,50.0,0.0
781.0,54.75,34.44,50.0,0.0
782.0,54.75,34.44,50.0,0.0
783.0,54.75,34.44,50.0,0.0
784.0,54.75,34.44,50.0,0.0
785.0,54.75,34.44,50.0,0.0
786.0,54.75,34.44,50.0,0.0
787.0,54.75,34.44,50.0,0.0
788.0,54.75,34.44,50.0,0.0
789.0,54.75,34.44,50.0,0.0
790.0,54.75,34.44,50.0,0.0
791.0,54.75,34.44,50.0,0.0
792.0,54.75,34.44,50.0,0.0
793.0,54.75,34.44,50.0,0.0
794.0,54.75,34.44,50.0,0.0
795.0,54.75,34.44,50.0,0.0
796.0,54.75,34.44,50.0,0.0
797.0,54.75,34.44,50.0,0.0
798.01,54.75,34.76,50.0,0.0
799.0,54.75,34.76,50.0,0.0
800.0,54.75,34.76,50.0,0.0
